danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,cluster
0.724,0.703,5,-14.007,1,0.0498,0.0488,2.69e-06,0.146,0.965,129.985,audio_features,0lzNXoZINVBLHWNIxKxWOo,spotify:track:0lzNXoZINVBLHWNIxKxWOo,https://api.spotify.com/v1/tracks/0lzNXoZINVBLHWNIxKxWOo,https://api.spotify.com/v1/audio-analysis/0lzNXoZINVBLHWNIxKxWOo,289893,4,18
0.638,0.818,6,-10.204,0,0.0376,0.107,0.00283,0.191,0.821,104.37,audio_features,3UQA4UTVqcI0VtSQ38nlq1,spotify:track:3UQA4UTVqcI0VtSQ38nlq1,https://api.spotify.com/v1/tracks/3UQA4UTVqcI0VtSQ38nlq1,https://api.spotify.com/v1/audio-analysis/3UQA4UTVqcI0VtSQ38nlq1,267067,4,5
0.571,0.878,0,-6.37,1,0.0597,0.0389,0.0004,0.0906,0.868,132.104,audio_features,3hYknBOy6YzgkVD9H8vXYq,spotify:track:3hYknBOy6YzgkVD9H8vXYq,https://api.spotify.com/v1/tracks/3hYknBOy6YzgkVD9H8vXYq,https://api.spotify.com/v1/audio-analysis/3hYknBOy6YzgkVD9H8vXYq,185227,4,13
0.556,0.808,0,-6.965,1,0.0335,0.166,0.000167,0.164,0.844,115.287,audio_features,5Cr8DxrjyP2fS93XjGXlFl,spotify:track:5Cr8DxrjyP2fS93XjGXlFl,https://api.spotify.com/v1/tracks/5Cr8DxrjyP2fS93XjGXlFl,https://api.spotify.com/v1/audio-analysis/5Cr8DxrjyP2fS93XjGXlFl,266827,4,13
0.331,0.709,0,-6.817,1,0.0292,0.0119,0.000986,0.166,0.538,162.282,audio_features,7EeSlpeqsvQWX9zaWNldrQ,spotify:track:7EeSlpeqsvQWX9zaWNldrQ,https://api.spotify.com/v1/tracks/7EeSlpeqsvQWX9zaWNldrQ,https://api.spotify.com/v1/audio-analysis/7EeSlpeqsvQWX9zaWNldrQ,229107,4,17
0.473,0.856,0,-6.881,1,0.0326,0.146,0.000658,0.175,0.774,151.969,audio_features,2tJlASUdstRCCecAN9rThS,spotify:track:2tJlASUdstRCCecAN9rThS,https://api.spotify.com/v1/tracks/2tJlASUdstRCCecAN9rThS,https://api.spotify.com/v1/audio-analysis/2tJlASUdstRCCecAN9rThS,202427,4,17
0.326,0.926,11,-6.033,0,0.104,0.00105,0.0,0.15,0.462,168.49,audio_features,1J307YEKcn9pH7QT5fXTLt,spotify:track:1J307YEKcn9pH7QT5fXTLt,https://api.spotify.com/v1/tracks/1J307YEKcn9pH7QT5fXTLt,https://api.spotify.com/v1/audio-analysis/1J307YEKcn9pH7QT5fXTLt,208507,4,4
0.467,0.664,10,-10.189,1,0.0479,0.0448,0.0,0.365,0.642,159.858,audio_features,5HjviQMuDBIvcyNXJtka23,spotify:track:5HjviQMuDBIvcyNXJtka23,https://api.spotify.com/v1/tracks/5HjviQMuDBIvcyNXJtka23,https://api.spotify.com/v1/audio-analysis/5HjviQMuDBIvcyNXJtka23,209960,4,3
0.653,0.609,0,-10.73,1,0.0301,0.429,0.0021,0.102,0.638,94.973,audio_features,4mBORYla813w6gmPL461zS,spotify:track:4mBORYla813w6gmPL461zS,https://api.spotify.com/v1/tracks/4mBORYla813w6gmPL461zS,https://api.spotify.com/v1/audio-analysis/4mBORYla813w6gmPL461zS,203800,4,2
0.322,0.835,1,-5.902,1,0.0572,0.00463,1.06e-06,0.294,0.352,132.097,audio_features,0sqE6XPi9VAaWl5NxDyMQK,spotify:track:0sqE6XPi9VAaWl5NxDyMQK,https://api.spotify.com/v1/tracks/0sqE6XPi9VAaWl5NxDyMQK,https://api.spotify.com/v1/audio-analysis/0sqE6XPi9VAaWl5NxDyMQK,239547,4,11
0.5,0.776,9,-7.909,1,0.0908,0.0142,0.0,0.187,0.82,87.742,audio_features,5IReyQMxi6LTLoIl5caW2B,spotify:track:5IReyQMxi6LTLoIl5caW2B,https://api.spotify.com/v1/tracks/5IReyQMxi6LTLoIl5caW2B,https://api.spotify.com/v1/audio-analysis/5IReyQMxi6LTLoIl5caW2B,208000,4,18
0.449,0.933,10,-6.997,0,0.101,0.00154,1.53e-05,0.777,0.373,105.57,audio_features,40vnEkcfMckZu7vIXLj1kP,spotify:track:40vnEkcfMckZu7vIXLj1kP,https://api.spotify.com/v1/tracks/40vnEkcfMckZu7vIXLj1kP,https://api.spotify.com/v1/audio-analysis/40vnEkcfMckZu7vIXLj1kP,133867,4,4
0.482,0.773,9,-7.755,1,0.0467,0.0251,0.0,0.331,0.508,169.102,audio_features,7kAKO1EYHt2MVlombUuoLN,spotify:track:7kAKO1EYHt2MVlombUuoLN,https://api.spotify.com/v1/tracks/7kAKO1EYHt2MVlombUuoLN,https://api.spotify.com/v1/audio-analysis/7kAKO1EYHt2MVlombUuoLN,194867,4,3
0.397,0.694,1,-10.663,1,0.434,0.273,0.0686,0.105,0.474,171.942,audio_features,0UXpxPWuKyxsGre4LgrGE8,spotify:track:0UXpxPWuKyxsGre4LgrGE8,https://api.spotify.com/v1/tracks/0UXpxPWuKyxsGre4LgrGE8,https://api.spotify.com/v1/audio-analysis/0UXpxPWuKyxsGre4LgrGE8,215173,4,17
0.438,0.91,7,-6.476,1,0.0487,0.00628,5.07e-05,0.093,0.32,98.673,audio_features,0DRh0T7UkzpnjoKtU6zVod,spotify:track:0DRh0T7UkzpnjoKtU6zVod,https://api.spotify.com/v1/tracks/0DRh0T7UkzpnjoKtU6zVod,https://api.spotify.com/v1/audio-analysis/0DRh0T7UkzpnjoKtU6zVod,220493,4,9
0.163,0.885,5,-4.623,0,0.0725,0.000202,0.0121,0.228,0.549,198.556,audio_features,597i9UhHbW8hHgBUp8Tm54,spotify:track:597i9UhHbW8hHgBUp8Tm54,https://api.spotify.com/v1/tracks/597i9UhHbW8hHgBUp8Tm54,https://api.spotify.com/v1/audio-analysis/597i9UhHbW8hHgBUp8Tm54,343907,3,8
0.498,0.723,10,-8.053,1,0.05,0.238,0.0,0.353,0.882,153.227,audio_features,6JHXiRD1QjMK1N6AQEnL04,spotify:track:6JHXiRD1QjMK1N6AQEnL04,https://api.spotify.com/v1/tracks/6JHXiRD1QjMK1N6AQEnL04,https://api.spotify.com/v1/audio-analysis/6JHXiRD1QjMK1N6AQEnL04,324040,4,18
0.667,0.513,4,-7.96,1,0.026,0.305,0.0,0.0851,0.518,95.306,audio_features,3GVhCuS4BRxCTvVj4Cmc8w,spotify:track:3GVhCuS4BRxCTvVj4Cmc8w,https://api.spotify.com/v1/tracks/3GVhCuS4BRxCTvVj4Cmc8w,https://api.spotify.com/v1/audio-analysis/3GVhCuS4BRxCTvVj4Cmc8w,283400,4,9
0.738,0.516,8,-8.861,0,0.026,0.0899,0.0,0.0666,0.869,104.925,audio_features,11qmuUlW5q5diLiVSOlsSF,spotify:track:11qmuUlW5q5diLiVSOlsSF,https://api.spotify.com/v1/tracks/11qmuUlW5q5diLiVSOlsSF,https://api.spotify.com/v1/audio-analysis/11qmuUlW5q5diLiVSOlsSF,262907,4,10
0.646,0.602,5,-10.238,0,0.0758,0.0599,1.7e-05,0.0956,0.543,156.101,audio_features,41sGGCCoHI2GLV9qadX80A,spotify:track:41sGGCCoHI2GLV9qadX80A,https://api.spotify.com/v1/tracks/41sGGCCoHI2GLV9qadX80A,https://api.spotify.com/v1/audio-analysis/41sGGCCoHI2GLV9qadX80A,255845,4,5
0.663,0.296,9,-18.09,1,0.0294,0.68,0.00837,0.0879,0.359,112.306,audio_features,7w5AOd6HrDIHewHfpABEss,spotify:track:7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/tracks/7w5AOd6HrDIHewHfpABEss,https://api.spotify.com/v1/audio-analysis/7w5AOd6HrDIHewHfpABEss,289067,4,16
0.441,0.546,4,-12.222,1,0.0336,0.13,0.000144,0.109,0.718,134.752,audio_features,5VSAonaAPhhGn0G7hMYwWK,spotify:track:5VSAonaAPhhGn0G7hMYwWK,https://api.spotify.com/v1/tracks/5VSAonaAPhhGn0G7hMYwWK,https://api.spotify.com/v1/audio-analysis/5VSAonaAPhhGn0G7hMYwWK,199573,4,17
0.837,0.38,7,-13.341,0,0.064,0.541,0.00789,0.198,0.892,104.995,audio_features,1LOZMYF5s8qhW7Rv4w2gun,spotify:track:1LOZMYF5s8qhW7Rv4w2gun,https://api.spotify.com/v1/tracks/1LOZMYF5s8qhW7Rv4w2gun,https://api.spotify.com/v1/audio-analysis/1LOZMYF5s8qhW7Rv4w2gun,267947,4,15
0.442,0.491,7,-6.598,1,0.0246,0.00693,0.00491,0.114,0.125,79.954,audio_features,6MXUZ4VRQ41qTPWKgvHMCK,spotify:track:6MXUZ4VRQ41qTPWKgvHMCK,https://api.spotify.com/v1/tracks/6MXUZ4VRQ41qTPWKgvHMCK,https://api.spotify.com/v1/audio-analysis/6MXUZ4VRQ41qTPWKgvHMCK,232120,4,9
0.553,0.872,1,-5.617,1,0.0374,0.00109,0.00115,0.0988,0.543,106.927,audio_features,0VbOBom0Ya2zrlSpv7II1C,spotify:track:0VbOBom0Ya2zrlSpv7II1C,https://api.spotify.com/v1/tracks/0VbOBom0Ya2zrlSpv7II1C,https://api.spotify.com/v1/audio-analysis/0VbOBom0Ya2zrlSpv7II1C,174913,4,13
0.47,0.989,7,-3.857,1,0.0632,0.000386,0.00161,0.157,0.446,106.479,audio_features,2gdtLnVGGg80Kj9GiqP0vH,spotify:track:2gdtLnVGGg80Kj9GiqP0vH,https://api.spotify.com/v1/tracks/2gdtLnVGGg80Kj9GiqP0vH,https://api.spotify.com/v1/audio-analysis/2gdtLnVGGg80Kj9GiqP0vH,175920,4,3
0.72,0.4,7,-13.003,0,0.0341,0.772,0.833,0.0877,0.59,141.673,audio_features,1YDIAKuPvhIxG6HiFaRA2t,spotify:track:1YDIAKuPvhIxG6HiFaRA2t,https://api.spotify.com/v1/tracks/1YDIAKuPvhIxG6HiFaRA2t,https://api.spotify.com/v1/audio-analysis/1YDIAKuPvhIxG6HiFaRA2t,111027,4,0
0.617,0.647,7,-10.871,1,0.0327,0.308,0.00167,0.0525,0.969,92.764,audio_features,3IQKv4kEw4htOOLysL7Y88,spotify:track:3IQKv4kEw4htOOLysL7Y88,https://api.spotify.com/v1/tracks/3IQKv4kEw4htOOLysL7Y88,https://api.spotify.com/v1/audio-analysis/3IQKv4kEw4htOOLysL7Y88,116400,4,7
0.747,0.612,5,-12.329,1,0.0394,0.47,0.0101,0.114,0.966,119.17,audio_features,2nlcjQE08dyyNtyGMWyheU,spotify:track:2nlcjQE08dyyNtyGMWyheU,https://api.spotify.com/v1/tracks/2nlcjQE08dyyNtyGMWyheU,https://api.spotify.com/v1/audio-analysis/2nlcjQE08dyyNtyGMWyheU,134013,4,7
0.594,0.488,7,-11.027,1,0.0294,0.493,0.0794,0.17,0.648,105.268,audio_features,3uBLbcCM9W6O3UEU82Rkn8,spotify:track:3uBLbcCM9W6O3UEU82Rkn8,https://api.spotify.com/v1/tracks/3uBLbcCM9W6O3UEU82Rkn8,https://api.spotify.com/v1/audio-analysis/3uBLbcCM9W6O3UEU82Rkn8,99200,4,7
0.67,0.579,7,-11.175,0,0.0484,0.68,0.849,0.1,0.93,107.877,audio_features,3faI2WTWxwLU1m6uA7UcQ1,spotify:track:3faI2WTWxwLU1m6uA7UcQ1,https://api.spotify.com/v1/tracks/3faI2WTWxwLU1m6uA7UcQ1,https://api.spotify.com/v1/audio-analysis/3faI2WTWxwLU1m6uA7UcQ1,101893,4,0
0.654,0.238,0,-10.587,1,0.0316,0.825,0.00048,0.126,0.735,100.961,audio_features,7Fq8ypogIj1JxfbMSgebkw,spotify:track:7Fq8ypogIj1JxfbMSgebkw,https://api.spotify.com/v1/tracks/7Fq8ypogIj1JxfbMSgebkw,https://api.spotify.com/v1/audio-analysis/7Fq8ypogIj1JxfbMSgebkw,145227,3,6
0.425,0.224,5,-13.462,1,0.0293,0.867,0.547,0.127,0.237,87.629,audio_features,5vdrjU8o0RLYgknl9fWBBr,spotify:track:5vdrjU8o0RLYgknl9fWBBr,https://api.spotify.com/v1/tracks/5vdrjU8o0RLYgknl9fWBBr,https://api.spotify.com/v1/audio-analysis/5vdrjU8o0RLYgknl9fWBBr,156587,4,16
0.147,0.277,5,-15.038,1,0.0358,0.868,0.92,0.0994,0.108,91.297,audio_features,62X2MDNjZWWcyvEpvnafqw,spotify:track:62X2MDNjZWWcyvEpvnafqw,https://api.spotify.com/v1/tracks/62X2MDNjZWWcyvEpvnafqw,https://api.spotify.com/v1/audio-analysis/62X2MDNjZWWcyvEpvnafqw,175613,4,16
0.628,0.609,3,-9.694,1,0.0385,0.00127,0.574,0.0432,0.924,121.278,audio_features,4f7zibHpjXUNQYfV3AUiIi,spotify:track:4f7zibHpjXUNQYfV3AUiIi,https://api.spotify.com/v1/tracks/4f7zibHpjXUNQYfV3AUiIi,https://api.spotify.com/v1/audio-analysis/4f7zibHpjXUNQYfV3AUiIi,140918,4,19
0.394,0.663,0,-6.619,1,0.0295,0.0769,0.00644,0.239,0.737,207.575,audio_features,6wNwHBUjsessjRioNVFbaO,spotify:track:6wNwHBUjsessjRioNVFbaO,https://api.spotify.com/v1/tracks/6wNwHBUjsessjRioNVFbaO,https://api.spotify.com/v1/audio-analysis/6wNwHBUjsessjRioNVFbaO,256253,4,17
0.51,0.927,0,-4.259,1,0.0556,0.000368,0.0112,0.364,0.639,160.137,audio_features,2aqkBMAKTbjueFhqjdJmJy,spotify:track:2aqkBMAKTbjueFhqjdJmJy,https://api.spotify.com/v1/tracks/2aqkBMAKTbjueFhqjdJmJy,https://api.spotify.com/v1/audio-analysis/2aqkBMAKTbjueFhqjdJmJy,161145,4,17
0.217,0.905,2,-4.103,1,0.0752,0.000289,0.00011,0.222,0.236,96.95,audio_features,5wQnmLuC1W7ATsArWACrgW,spotify:track:5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/tracks/5wQnmLuC1W7ATsArWACrgW,https://api.spotify.com/v1/audio-analysis/5wQnmLuC1W7ATsArWACrgW,311107,4,11
0.64,0.884,6,-2.609,1,0.0428,0.0226,0.0,0.187,0.573,124.968,audio_features,6BLLQndvA0rLbLcIZmuuEJ,spotify:track:6BLLQndvA0rLbLcIZmuuEJ,https://api.spotify.com/v1/tracks/6BLLQndvA0rLbLcIZmuuEJ,https://api.spotify.com/v1/audio-analysis/6BLLQndvA0rLbLcIZmuuEJ,244000,4,18
0.447,0.966,7,-2.966,1,0.089,0.00349,0.000198,0.312,0.533,178.105,audio_features,4LFBVDJV0xpayUvquQVzhS,spotify:track:4LFBVDJV0xpayUvquQVzhS,https://api.spotify.com/v1/tracks/4LFBVDJV0xpayUvquQVzhS,https://api.spotify.com/v1/audio-analysis/4LFBVDJV0xpayUvquQVzhS,224597,4,3
0.522,0.964,11,-2.645,0,0.095,0.00109,0.000389,0.0387,0.51,170.944,audio_features,5ZdrNnYV5VZWds4WXKf8kf,spotify:track:5ZdrNnYV5VZWds4WXKf8kf,https://api.spotify.com/v1/tracks/5ZdrNnYV5VZWds4WXKf8kf,https://api.spotify.com/v1/audio-analysis/5ZdrNnYV5VZWds4WXKf8kf,218627,4,4
0.517,0.906,1,-3.677,1,0.0735,0.00272,9.26e-06,0.113,0.731,172.977,audio_features,3l9CW99AHtExIRV4hW2N5m,spotify:track:3l9CW99AHtExIRV4hW2N5m,https://api.spotify.com/v1/tracks/3l9CW99AHtExIRV4hW2N5m,https://api.spotify.com/v1/audio-analysis/3l9CW99AHtExIRV4hW2N5m,211520,4,17
0.598,0.669,1,-7.691,0,0.0281,0.241,0.428,0.131,0.297,117.274,audio_features,7KBGSSpk34PRiBjM10YWwF,spotify:track:7KBGSSpk34PRiBjM10YWwF,https://api.spotify.com/v1/tracks/7KBGSSpk34PRiBjM10YWwF,https://api.spotify.com/v1/audio-analysis/7KBGSSpk34PRiBjM10YWwF,290560,4,8
0.683,0.645,0,-5.707,1,0.0272,0.589,0.00432,0.18,0.366,121.995,audio_features,7GNLvWRG9itrCk0zarYKmQ,spotify:track:7GNLvWRG9itrCk0zarYKmQ,https://api.spotify.com/v1/tracks/7GNLvWRG9itrCk0zarYKmQ,https://api.spotify.com/v1/audio-analysis/7GNLvWRG9itrCk0zarYKmQ,285000,4,6
0.582,0.962,4,-3.037,1,0.0542,0.0096,0.128,0.283,0.506,123.971,audio_features,7aOor99o8NNLZYElOXlBG1,spotify:track:7aOor99o8NNLZYElOXlBG1,https://api.spotify.com/v1/tracks/7aOor99o8NNLZYElOXlBG1,https://api.spotify.com/v1/audio-analysis/7aOor99o8NNLZYElOXlBG1,180640,4,13
0.623,0.936,0,-9.955,1,0.0528,0.000617,9.86e-05,0.269,0.705,101.514,audio_features,0psB5QzGb4653K0uaPgEyh,spotify:track:0psB5QzGb4653K0uaPgEyh,https://api.spotify.com/v1/tracks/0psB5QzGb4653K0uaPgEyh,https://api.spotify.com/v1/audio-analysis/0psB5QzGb4653K0uaPgEyh,217133,4,13
0.411,0.893,7,-3.646,1,0.139,0.00563,0.00967,0.149,0.513,170.407,audio_features,2QiqwOVUctPRVggO9G1Zs5,spotify:track:2QiqwOVUctPRVggO9G1Zs5,https://api.spotify.com/v1/tracks/2QiqwOVUctPRVggO9G1Zs5,https://api.spotify.com/v1/audio-analysis/2QiqwOVUctPRVggO9G1Zs5,363853,4,3
0.253,0.565,1,-6.116,1,0.0368,0.0014,0.000225,0.272,0.127,179.492,audio_features,2EYnvZoSEkwiC8ynBcjLyi,spotify:track:2EYnvZoSEkwiC8ynBcjLyi,https://api.spotify.com/v1/tracks/2EYnvZoSEkwiC8ynBcjLyi,https://api.spotify.com/v1/audio-analysis/2EYnvZoSEkwiC8ynBcjLyi,291053,4,11
0.498,0.971,9,-5.158,0,0.0868,0.00884,0.552,0.193,0.542,117.673,audio_features,3KZ6MUcDhWoqiGwcO7l5zD,spotify:track:3KZ6MUcDhWoqiGwcO7l5zD,https://api.spotify.com/v1/tracks/3KZ6MUcDhWoqiGwcO7l5zD,https://api.spotify.com/v1/audio-analysis/3KZ6MUcDhWoqiGwcO7l5zD,175760,4,0
0.575,0.857,4,-3.961,1,0.155,0.0125,0.00229,0.145,0.623,117.413,audio_features,1XTGyfJeMiZXrZ1W3NolcB,spotify:track:1XTGyfJeMiZXrZ1W3NolcB,https://api.spotify.com/v1/tracks/1XTGyfJeMiZXrZ1W3NolcB,https://api.spotify.com/v1/audio-analysis/1XTGyfJeMiZXrZ1W3NolcB,294507,4,13
0.343,0.963,6,-3.354,1,0.106,0.00338,0.0136,0.72,0.55,151.496,audio_features,5ByJlcDmUzK69tpub789AB,spotify:track:5ByJlcDmUzK69tpub789AB,https://api.spotify.com/v1/tracks/5ByJlcDmUzK69tpub789AB,https://api.spotify.com/v1/audio-analysis/5ByJlcDmUzK69tpub789AB,195532,4,1
0.359,0.806,4,-6.424,1,0.0493,0.0159,0.000876,0.089,0.904,182.419,audio_features,2U4FtN8jDqDKSzGpVC1iLf,spotify:track:2U4FtN8jDqDKSzGpVC1iLf,https://api.spotify.com/v1/tracks/2U4FtN8jDqDKSzGpVC1iLf,https://api.spotify.com/v1/audio-analysis/2U4FtN8jDqDKSzGpVC1iLf,169733,4,17
0.355,0.791,8,-7.565,1,0.0453,0.00045,0.0,0.0969,0.758,106.392,audio_features,6gZVQvQZOFpzIy3HblJ20F,spotify:track:6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/tracks/6gZVQvQZOFpzIy3HblJ20F,https://api.spotify.com/v1/audio-analysis/6gZVQvQZOFpzIy3HblJ20F,285200,4,18
0.231,0.904,2,-5.506,1,0.0895,0.0304,2.74e-06,0.15,0.598,176.073,audio_features,4Mxef2s34ecbB6UtSdSf9E,spotify:track:4Mxef2s34ecbB6UtSdSf9E,https://api.spotify.com/v1/tracks/4Mxef2s34ecbB6UtSdSf9E,https://api.spotify.com/v1/audio-analysis/4Mxef2s34ecbB6UtSdSf9E,310377,4,17
0.507,0.881,4,-1.675,1,0.0624,0.000735,0.0127,0.189,0.755,135.042,audio_features,0vDbPNJToCssVuKVaRXz6o,spotify:track:0vDbPNJToCssVuKVaRXz6o,https://api.spotify.com/v1/tracks/0vDbPNJToCssVuKVaRXz6o,https://api.spotify.com/v1/audio-analysis/0vDbPNJToCssVuKVaRXz6o,186013,4,13
0.587,0.99,0,-4.496,1,0.0783,0.0172,0.000668,0.104,0.486,127.992,audio_features,4L5r9XNiWJ7cbqcIiNvVes,spotify:track:4L5r9XNiWJ7cbqcIiNvVes,https://api.spotify.com/v1/tracks/4L5r9XNiWJ7cbqcIiNvVes,https://api.spotify.com/v1/audio-analysis/4L5r9XNiWJ7cbqcIiNvVes,211680,4,13
0.417,0.63,9,-7.24,1,0.0898,0.0209,0.0134,0.0543,0.341,94.214,audio_features,2LMq1O0NiqGhPOlXo3McYQ,spotify:track:2LMq1O0NiqGhPOlXo3McYQ,https://api.spotify.com/v1/tracks/2LMq1O0NiqGhPOlXo3McYQ,https://api.spotify.com/v1/audio-analysis/2LMq1O0NiqGhPOlXo3McYQ,254533,4,9
0.285,0.893,7,-4.706,1,0.0682,0.000153,0.574,0.104,0.151,112.829,audio_features,4EN9GOVMjMrCFbkFD8swf4,spotify:track:4EN9GOVMjMrCFbkFD8swf4,https://api.spotify.com/v1/tracks/4EN9GOVMjMrCFbkFD8swf4,https://api.spotify.com/v1/audio-analysis/4EN9GOVMjMrCFbkFD8swf4,448028,4,19
0.234,0.877,10,-4.587,1,0.073,5.98e-05,0.0654,0.376,0.533,179.575,audio_features,6RGk4ooM4yLouf6Lqe4pTR,spotify:track:6RGk4ooM4yLouf6Lqe4pTR,https://api.spotify.com/v1/tracks/6RGk4ooM4yLouf6Lqe4pTR,https://api.spotify.com/v1/audio-analysis/6RGk4ooM4yLouf6Lqe4pTR,409778,4,3
0.586,0.781,11,-10.052,0,0.235,0.0142,0.00105,0.0673,0.755,80.753,audio_features,07AjyDeE85pDr4Dj8BzgWB,spotify:track:07AjyDeE85pDr4Dj8BzgWB,https://api.spotify.com/v1/tracks/07AjyDeE85pDr4Dj8BzgWB,https://api.spotify.com/v1/audio-analysis/07AjyDeE85pDr4Dj8BzgWB,180173,4,10
0.453,0.755,9,-3.584,1,0.0369,0.169,0.0,0.106,0.229,99.929,audio_features,2v62ngAuqfbBogc0tHEMfZ,spotify:track:2v62ngAuqfbBogc0tHEMfZ,https://api.spotify.com/v1/tracks/2v62ngAuqfbBogc0tHEMfZ,https://api.spotify.com/v1/audio-analysis/2v62ngAuqfbBogc0tHEMfZ,255000,4,9
0.305,0.628,9,-3.573,0,0.0348,0.46,3.66e-05,0.0899,0.428,80.389,audio_features,2ewjgFhHDTE8BkV8kzpiX2,spotify:track:2ewjgFhHDTE8BkV8kzpiX2,https://api.spotify.com/v1/tracks/2ewjgFhHDTE8BkV8kzpiX2,https://api.spotify.com/v1/audio-analysis/2ewjgFhHDTE8BkV8kzpiX2,182168,4,4
0.142,0.92,9,-4.426,1,0.115,2.65e-05,0.00518,0.126,0.193,171.763,audio_features,1wrhhPzd2ncJPNgUcGgBGg,spotify:track:1wrhhPzd2ncJPNgUcGgBGg,https://api.spotify.com/v1/tracks/1wrhhPzd2ncJPNgUcGgBGg,https://api.spotify.com/v1/audio-analysis/1wrhhPzd2ncJPNgUcGgBGg,256333,3,3
0.568,0.961,9,-2.182,1,0.065,0.00428,0.0,0.138,0.924,148.126,audio_features,1FjvK5qumqi0sMbw8yqmMX,spotify:track:1FjvK5qumqi0sMbw8yqmMX,https://api.spotify.com/v1/tracks/1FjvK5qumqi0sMbw8yqmMX,https://api.spotify.com/v1/audio-analysis/1FjvK5qumqi0sMbw8yqmMX,195173,4,18
0.444,0.459,9,-16.485,0,0.0388,0.752,0.885,0.13,0.735,152.111,audio_features,3Wwy5wlxd8CpKMZGc4Mgjf,spotify:track:3Wwy5wlxd8CpKMZGc4Mgjf,https://api.spotify.com/v1/tracks/3Wwy5wlxd8CpKMZGc4Mgjf,https://api.spotify.com/v1/audio-analysis/3Wwy5wlxd8CpKMZGc4Mgjf,139253,4,0
0.362,0.928,2,-4.015,1,0.0503,0.164,1.61e-05,0.315,0.678,175.868,audio_features,1BfR5GMOgW0peHkPxrwf11,spotify:track:1BfR5GMOgW0peHkPxrwf11,https://api.spotify.com/v1/tracks/1BfR5GMOgW0peHkPxrwf11,https://api.spotify.com/v1/audio-analysis/1BfR5GMOgW0peHkPxrwf11,234600,4,17
0.573,0.712,0,-5.976,1,0.0732,0.0572,0.0,0.167,0.346,140.012,audio_features,5j0McHPthKpOXRr3fBq8M0,spotify:track:5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/tracks/5j0McHPthKpOXRr3fBq8M0,https://api.spotify.com/v1/audio-analysis/5j0McHPthKpOXRr3fBq8M0,259720,4,11
0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,audio_features,4E6cwWJWZw2zWf7VFbH7wf,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/tracks/4E6cwWJWZw2zWf7VFbH7wf,https://api.spotify.com/v1/audio-analysis/4E6cwWJWZw2zWf7VFbH7wf,258827,4,8
0.451,0.931,9,-3.871,1,0.0719,0.00076,0.0049,0.361,0.172,122.961,audio_features,1jJci4qxiYcOHhQR247rEU,spotify:track:1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/tracks/1jJci4qxiYcOHhQR247rEU,https://api.spotify.com/v1/audio-analysis/1jJci4qxiYcOHhQR247rEU,302840,4,3
0.763,0.803,1,-3.713,1,0.0351,0.0709,0.285,0.348,0.561,103.04,audio_features,3FtYbEfBqAlGO46NUDQSAt,spotify:track:3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/tracks/3FtYbEfBqAlGO46NUDQSAt,https://api.spotify.com/v1/audio-analysis/3FtYbEfBqAlGO46NUDQSAt,229640,3,13
0.438,0.94,2,-3.249,1,0.0452,8.74e-05,0.0777,0.3,0.421,100.99,audio_features,4iG2gAwKXsOcijVaVXzRPW,spotify:track:4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/tracks/4iG2gAwKXsOcijVaVXzRPW,https://api.spotify.com/v1/audio-analysis/4iG2gAwKXsOcijVaVXzRPW,261000,3,11
0.676,0.762,1,-4.172,1,0.0351,0.461,0.0,0.0574,0.81,119.003,audio_features,3VA8T3rNy5V24AXxNK5u9E,spotify:track:3VA8T3rNy5V24AXxNK5u9E,https://api.spotify.com/v1/tracks/3VA8T3rNy5V24AXxNK5u9E,https://api.spotify.com/v1/audio-analysis/3VA8T3rNy5V24AXxNK5u9E,207493,4,2
0.799,0.608,5,-8.193,1,0.0411,0.0854,0.0138,0.102,0.963,121.916,audio_features,1SRkKyJ2JjMZgyDWC30zKv,spotify:track:1SRkKyJ2JjMZgyDWC30zKv,https://api.spotify.com/v1/tracks/1SRkKyJ2JjMZgyDWC30zKv,https://api.spotify.com/v1/audio-analysis/1SRkKyJ2JjMZgyDWC30zKv,223253,4,18
0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,audio_features,3LtwmK1OfN0dGs9jf3qSjn,spotify:track:3LtwmK1OfN0dGs9jf3qSjn,https://api.spotify.com/v1/tracks/3LtwmK1OfN0dGs9jf3qSjn,https://api.spotify.com/v1/audio-analysis/3LtwmK1OfN0dGs9jf3qSjn,280000,4,18
